Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
29,1156293616,t5662jp (3/7),0,127,P Aníbal Sánchez P Sonny Gray OF Carlos González OF A.J. Pollock SS Jean Segura OF Mitch Haniger 1B José Martínez 2B Robinson Canó 3B Kyle Seager C Mike Zunino,,Jhoulys Chacín,P,10.13%,14.3
30,1156327181,joshgrabeel (1/7),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Nolan Arenado,3B,9.70%,16
30,1156327187,joshgrabeel (2/7),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Chris Davis,1B,9.70%,3
30,1156327190,joshgrabeel (3/7),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Ketel Marte,SS,9.28%,4
30,1156327317,joshgrabeel (4/7),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Jose Altuve,2B,9.28%,16
30,1156327321,joshgrabeel (5/7),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Craig Gentry,OF,9.28%,5
30,1156329113,joshgrabeel (6/7),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Matt Carpenter,3B,9.28%,10
30,1156329118,joshgrabeel (7/7),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Neil Walker,2B,9.28%,0
37,1156560310,nyo420 (7/7),0,126.1,P Clayton Kershaw P Jhoulys Chacín OF Giancarlo Stanton SS Marcus Semien 3B Kyle Seager OF Tony Kemp 1B Tyler White OF Marwin González 2B Chad Pinder C Jonathan Lucroy,,Johan Camargo,SS,8.86%,0
38,1156449114,starrstrukk,0,125.9,P Mike Fiers P German Márquez SS Manny Machado 3B Max Muncy OF Cody Bellinger C Yasmani Grandal OF Chris Taylor OF Steven Souza Jr. 2B Chad Pinder 1B Chris Davis,,Jake Cave,OF,8.86%,0
39,1156230177,andrealking2 (4/7),0,125.55,P Justin Verlander P Robbie Ray 2B Jose Altuve 3B Matt Chapman SS Carlos Correa OF Josh Reddick 1B Tyler White OF Marwin González C Jonathan Lucroy OF Rosell Herrera,,Brian Dozier,2B,8.86%,3
40,1156543494,kgraine,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Justin Verlander,P,8.86%,18.7
41,1156529588,framos928 (2/4),0,124.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon 2B Jed Lowrie 3B Matt Chapman 1B Yonder Alonso OF Matt Adams OF Chad Pinder C Tony Wolters SS Greg Garcia,,Yonder Alonso,1B,8.44%,7
42,1156550680,abragmania (1/5),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,A.J. Pollock,OF,8.44%,10
42,1156550681,abragmania (2/5),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Ramón Laureano,OF,8.02%,13
42,1156550682,abragmania (3/5),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Jameson Taillon,P,8.02%,28.5
42,1156550683,abragmania (4/5),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Ronald Torreyes,2B,7.59%,3
42,1156550684,abragmania (5/5),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Edwin Encarnacion,1B,7.17%,3
47,1156518931,jstraight419 (5/7),0,124.15,P Clayton Kershaw P German Márquez OF Cody Bellinger OF Yasiel Puig 2B Brian Dozier SS Marcus Semien 3B Matt Chapman 1B Chris Davis OF Craig Gentry C Jonathan Lucroy,,Tyler White,1B,6.75%,0
48,1156414336,chester7200,0,123.95,P Clayton Kershaw P Andrew Cashner OF Michael Brantley 3B Justin Turner OF Lorenzo Cain 2B Jose Altuve 1B Yuli Gurriel OF Chris Taylor SS Marwin González C John Ryan Murphy,,Steven Souza Jr.,OF,6.75%,4
49,1156318262,Emac (1/7),0,123.45,P Clayton Kershaw P Stephen Gonsalves 3B Justin Turner 1B Max Muncy OF Cody Bellinger 2B Brian Dozier OF Matt Adams SS Ketel Marte OF Marwin González C Jonathan Lucroy,,José Martínez,1B,6.33%,3
50,1156133199,BigShotRobTX (3/7),0,120.95,P Clayton Kershaw P Aníbal Sánchez OF Gregory Polanco 3B Matt Chapman OF Corey Dickerson 1B Josh Bell SS Marwin González 2B Chad Pinder C Mike Zunino OF Mark Canha,,Eddie Rosario,OF,6.33%,0
51,1156227093,andrealking2 (3/7),0,120.7,P Robbie Ray P Sonny Gray OF Charlie Blackmon 3B Nolan Arenado OF Carlos González 2B DJ LeMahieu 1B Neil Walker C Tony Wolters OF Mark Canha SS Ronald Torreyes,,José Ramírez,3B,6.33%,2
52,1156133201,BigShotRobTX (5/7),0,120,P Aníbal Sánchez P Robbie Ray OF Giancarlo Stanton OF Aaron Hicks 3B Miguel Andújar OF Brett Gardner 1B Tyler White SS Marwin González 2B Chad Pinder C Jonathan Lucroy,,Trey Mancini,1B,6.33%,17
53,1156419947,packmanmatt (2/3),0,119.5,P Clayton Kershaw P Wei-Yin Chen OF Nelson Cruz SS Jean Segura OF Mitch Haniger 1B Ryon Healy 3B Mike Moustakas 2B Hernán Pérez C Mike Zunino OF Mark Canha,,Mike Moustakas,3B,6.33%,5
54,1156293620,t5662jp (7/7),0,119.1,P Corey Kluber P Wei-Yin Chen OF A.J. Pollock 2B Jose Altuve C J.T. Realmuto SS Carlos Correa 3B Mike Moustakas OF Josh Reddick 1B Tyler White OF Marwin González,,Andrew Cashner,P,6.33%,11.15
54,1156394079,therealdward (1/3),0,119.1,P German Márquez OF Charlie Blackmon OF Ronald Acuña Jr. 3B Justin Turner 1B Edwin Encarnacion OF Gregory Polanco 2B Jose Altuve C J.T. Realmuto SS Marcus Semien P Dellin Betances,,Francisco Lindor,SS,5.91%,0
56,1156578181,tcoker002,0,117.95,P Clayton Kershaw P Andrew Cashner OF Charlie Blackmon OF Khris Davis 1B Edwin Encarnacion OF Cody Bellinger 3B Matt Chapman SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Mitch Haniger,OF,5.91%,18
57,1156564563,jwdc1 (1/2),0,117.65,P Jameson Taillon P Aníbal Sánchez 1B Paul Goldschmidt OF Khris Davis OF Nelson Cruz OF Matt Adams 3B Miguel Sanó SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Chris Taylor,OF,5.91%,5
57,1156564626,jwdc1 (2/2),0,117.65,P Jameson Taillon P Aníbal Sánchez 1B Paul Goldschmidt OF Khris Davis OF Nelson Cruz OF Matt Adams 3B Miguel Sanó SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Jed Lowrie,2B,5.49%,3
59,1156557691,melmarco (6/6),0,117.55,P Robbie Ray P Wei-Yin Chen OF Giancarlo Stanton OF Khris Davis 3B Justin Turner 1B Max Muncy OF Cody Bellinger 2B Jose Altuve C Francisco Arcia SS Ronald Torreyes,,Michael Brantley,OF,5.49%,0
60,1156281348,tampayardie,0,117.4,P Justin Verlander P Wei-Yin Chen OF Christian Yelich OF Brett Gardner 1B Greg Bird 3B Mike Moustakas 2B Neil Walker SS Freddy Galvis OF Craig Gentry C Jonathan Lucroy,,Manny Machado,SS,5.49%,21
61,1156450038,eraguy23,0,117.15,P Clayton Kershaw P German Márquez OF Cedric Mullins OF Chris Taylor 3B Mike Moustakas OF Stephen Piscotty C Yan Gomes 2B Ketel Marte 1B Ryan O'Hearn SS Marwin González,,Christian Yelich,OF,5.49%,14
62,1156429907,penninop (7/7),0,116.55,P Wade LeBlanc P Stephen Gonsalves 1B Matt Carpenter OF Charlie Blackmon 3B Nolan Arenado OF Carlos González OF David Dahl SS Manny Machado C Tony Wolters 2B Logan Forsythe,,Ronald Acuña Jr.,OF,5.06%,10
63,1156318268,Emac (7/7),0,115.45,P Clayton Kershaw P Stephen Gonsalves OF Charlie Blackmon OF Nelson Cruz 3B Alex Bregman OF Mitch Haniger 1B Ryon Healy SS Marwin González C Mike Zunino 2B Logan Forsythe,,Miguel Andújar,3B,5.06%,6
64,1156436633,ziggypool (1/7),0,115.25,P Mike Fiers P Wei-Yin Chen 1B Paul Goldschmidt SS Jean Segura OF Gregory Polanco 2B Brian Dozier 3B Matt Chapman OF Cedric Mullins OF Nick Markakis C Manny Piña,,Alex Bregman,3B,5.06%,18
65,1156406002,melmarco (3/6),0,115.1,P Justin Verlander P Corey Kluber OF Rafael Ortega SS Marwin González 1B Lucas Duda OF Austin Dean 3B Tim Beckham 2B José Pirela OF Mark Canha C Jonathan Lucroy,,Carlos Correa,SS,5.06%,0
66,1156334764,myron17,0,114.15,P Clayton Kershaw P German Márquez OF Charlie Blackmon 3B Justin Turner OF Ramón Laureano 1B Tyler White C Mike Zunino OF Mark Canha SS Freddy Galvis 2B David Fletcher,,Melky Cabrera,OF,5.06%,10
67,1156133202,BigShotRobTX (6/7),0,114,P Aníbal Sánchez P Robbie Ray OF Giancarlo Stanton OF Aaron Hicks 3B Miguel Andújar OF Brett Gardner 1B Matt Adams SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Jason Kipnis,2B,5.06%,0
68,1156483701,melmarco (5/6),0,113.85,P Wei-Yin Chen P Andrew Cashner 1B Paul Goldschmidt 3B Nolan Arenado OF Giancarlo Stanton OF Khris Davis SS Manny Machado OF Mitch Haniger 2B Ozzie Albies C Martín Maldonado,,Paul Goldschmidt,1B,5.06%,3
69,1156315153,dluzier131,0,113.6,P Wade LeBlanc P Wei-Yin Chen OF Ronald Acuña Jr. 3B Miguel Andújar SS Manny Machado 1B Freddie Freeman 2B Jose Altuve OF Eddie Rosario C Yadier Molina OF Austin Dean,,Hernán Pérez,OF,5.06%,0
70,1156518944,jstraight419 (6/7),0,112.15,P Jhoulys Chacín P Robbie Ray 1B Paul Goldschmidt SS Manny Machado 2B Jose Altuve OF Cedric Mullins OF Shohei Ohtani 3B Johan Camargo C Francisco Arcia OF Franmil Reyes,,John Gant,P,5.06%,20.95
71,1156511771,esstwokay (5/7),0,112,P Aníbal Sánchez P Sonny Gray 3B Justin Turner SS Manny Machado OF Tyler O'Neill 1B José Martínez 2B Brian Dozier C Yadier Molina OF Matt Adams OF Marwin González,,Carlos González,OF,5.06%,17
72,1156419946,packmanmatt (1/3),0,111.95,P Clayton Kershaw P Aníbal Sánchez 3B Nolan Arenado SS Eduardo Escobar 1B José Martínez OF Matt Adams OF Mark Canha OF Craig Gentry 2B Logan Forsythe C Jonathan Lucroy,,Eduardo Escobar,3B,4.64%,14
73,1156441501,swoosh1,0,111.65,P Jhoulys Chacín P German Márquez OF Christian Yelich OF Mitch Haniger OF Eddie Rosario 2B Ozzie Albies 1B José Martínez 3B Matt Chapman SS Carlos Correa C Austin Hedges,,Kyle Seager,3B,4.64%,9
74,1156544759,Nycsourdiesel,0,111.25,P Corey Kluber P Robbie Ray 3B Max Muncy OF Yasiel Puig SS Marcus Semien 1B Yonder Alonso OF Stephen Piscotty 2B Chad Pinder OF Mark Canha C Jonathan Lucroy,,Trevor Story,SS,4.64%,2
75,1156509814,cptnjsmith,0,110.95,P Clayton Kershaw P Aníbal Sánchez OF David Peralta 3B Eduardo Escobar OF Steven Souza Jr. 1B Matt Adams 2B Chad Pinder OF Mark Canha SS Greg Garcia C Jonathan Lucroy,,Jaime Barria,P,4.64%,-3.45
75,1156538146,framos928 (3/4),0,110.95,P Clayton Kershaw P Andrew Cashner 3B Nolan Arenado OF Gregory Polanco 2B Travis Shaw SS Carlos Correa OF Corey Dickerson 1B Josh Bell OF Marwin González C Mike Zunino,,David Fletcher,2B,4.64%,0
77,1156385845,drumsolo,0,110.75,P Corey Kluber P German Márquez 2B Ozzie Albies 1B Yuli Gurriel 3B Matt Chapman C Yadier Molina OF Denard Span OF Kole Calhoun OF Rafael Ortega SS Andrelton Simmons,,Travis Shaw,2B,4.64%,3
78,1156293615,t5662jp (2/7),0,109.65,P Clayton Kershaw P Robbie Ray OF A.J. Pollock 3B Eduardo Escobar SS Nick Ahmed OF Stephen Piscotty 2B Ketel Marte 1B Trey Mancini OF Craig Gentry C John Ryan Murphy,,Miguel Sanó,1B,4.22%,14
79,1156576376,Lucano (1/2),0,109.15,P Clayton Kershaw P German Márquez 3B Max Muncy OF Cody Bellinger 2B Whit Merrifield SS Johan Camargo C Salvador Perez OF Alex Gordon OF Jake Cave 1B Hunter Dozier,,Gleyber Torres,2B,4.22%,10
80,1156464904,ziggypool (6/7),0,108.65,P Jhoulys Chacín P German Márquez OF Christian Yelich 1B Freddie Freeman 2B DJ LeMahieu OF Greg Allen SS Jorge Polanco 3B Miguel Sanó OF Ramón Laureano C Manny Piña,,Cedric Mullins,OF,4.22%,0
81,1156402545,Bill3333,0,108.5,P German Márquez P Andrew Cashner OF Charlie Blackmon OF Christian Yelich OF Khris Davis 3B Justin Turner 2B Jed Lowrie SS Alex Bregman C Yan Gomes 1B Josh Bell,,Rafael Ortega,OF,4.22%,10
82,1156425366,melmarco (4/6),0,108.25,P Corey Kluber P Robbie Ray 3B Nolan Arenado OF Giancarlo Stanton OF Khris Davis OF Marwin González 2B Logan Forsythe SS Greg Garcia C Austin Hedges 1B Hunter Dozier,,Freddie Freeman,1B,3.80%,5
83,1156294322,mullaner,0,107.95,P Clayton Kershaw P Andrew Cashner OF Christian Yelich 3B Nolan Arenado OF Khris Davis 1B Edwin Encarnacion OF Chris Taylor SS Ronald Torreyes 2B Logan Forsythe C Jonathan Lucroy,,Martín Maldonado,C,3.80%,2
84,1156318267,Emac (6/7),0,107.65,P Clayton Kershaw P Sonny Gray OF Nelson Cruz OF Mitch Haniger SS Carlos Correa 1B Ryon Healy 2B Chad Pinder C Mike Zunino OF Mark Canha 3B Taylor Ward,,Jorge Polanco,SS,3.80%,5
85,1156511772,esstwokay (6/7),0,107.5,P Clayton Kershaw P Wei-Yin Chen SS Trevor Story OF David Dahl 2B DJ LeMahieu 1B Derek Dietrich OF Rafael Ortega OF Austin Dean C Tony Wolters 3B Taylor Ward,,John Ryan Murphy,C,3.80%,6
86,1156483502,jcpancake22,0,107.45,P Jameson Taillon P John Gant 1B Matt Carpenter OF David Peralta OF Gregory Polanco SS Paul DeJong OF Eddie Rosario C Francisco Cervelli 2B Brian Dozier 3B Matt Chapman,,Josh Reddick,OF,3.80%,11
87,1156464820,ziggypool (4/7),0,107.25,P Corey Kluber P Sonny Gray 3B Justin Turner OF Cody Bellinger C Yadier Molina OF Derek Dietrich 1B Tyler Austin SS Marwin González OF Austin Dean 2B Logan Forsythe,,Tony Wolters,C,3.80%,11
88,1156370855,robbyhoffmann,0,106.75,P Clayton Kershaw P John Gant 3B Justin Turner 1B Cody Bellinger OF Yasiel Puig 2B Brian Dozier OF Chris Taylor OF Nick Markakis C Yan Gomes SS Andrelton Simmons,,Austin Dean,OF,3.80%,0
88,1156544165,Christopher580 (3/7),0,106.75,P Sonny Gray P Wade LeBlanc 1B Matt Carpenter OF Tyler O'Neill SS Eduardo Escobar 3B Matt Chapman C Yadier Molina 2B Gleyber Torres OF Harrison Bader OF Matt Adams,,Manny Piña,C,3.80%,0
90,1156552365,nyo420 (5/7),0,106.15,P Jhoulys Chacín P Robbie Ray 3B Matt Carpenter OF Giancarlo Stanton OF Carlos González SS Marcus Semien OF Matt Adams 1B Albert Pujols 2B Chad Pinder C Jonathan Lucroy,,DJ LeMahieu,2B,3.80%,12
91,1156549869,vego07 (2/4),0,106.1,P Corey Kluber P Wei-Yin Chen OF Michael Brantley 3B Justin Turner 1B Max Muncy OF Melky Cabrera SS Chris Taylor C Yan Gomes OF Mark Canha 2B Greg Garcia,,Dansby Swanson,SS,3.80%,17
92,1156379874,bentleythepit (2/3),0,105.8,P Sonny Gray P John Gant OF Christian Yelich OF Ronald Acuña Jr. OF David Peralta SS Francisco Lindor 3B Justin Turner 1B Yonder Alonso C Yan Gomes 2B Ketel Marte,,Brett Gardner,OF,3.38%,9
92,1156379881,bentleythepit (3/3),0,105.8,P Sonny Gray P John Gant OF Christian Yelich OF Ronald Acuña Jr. OF David Peralta SS Francisco Lindor 3B Justin Turner 1B Yonder Alonso C Yan Gomes 2B Ketel Marte,,Joe Mauer,1B,3.38%,6
94,1156569571,AJSuperman,0,105.35,P Clayton Kershaw P Mike Fiers 3B Max Muncy OF Cody Bellinger 2B Hernán Pérez C Manny Piña OF Chad Pinder OF Mark Canha 1B Chris Davis SS Greg Garcia,,Jean Segura,SS,3.38%,19
95,1156217588,jgAllDay (4/7),0,103.55,P Sonny Gray P Wei-Yin Chen 3B José Ramírez OF Giancarlo Stanton SS Francisco Lindor OF Brett Gardner OF Melky Cabrera 1B Yonder Alonso C Yan Gomes 2B Ronald Torreyes,,Greg Allen,OF,3.38%,0
95,1156529575,framos928 (1/4),0,103.55,P Robbie Ray P Wei-Yin Chen SS Francisco Lindor OF Michael Brantley 3B Justin Turner 1B Max Muncy OF Melky Cabrera C Yasmani Grandal 2B Brian Dozier OF Craig Gentry,,Brett Kennedy,P,3.38%,10.45
97,1156342086,CowboyDrew21,0,102.7,P Robbie Ray P Sonny Gray OF Ronald Acuña Jr. SS Eduardo Escobar 3B Travis Shaw 2B Brian Dozier 1B Yuli Gurriel OF Steven Souza Jr. OF Matt Adams C Yan Gomes,,Stephen Gonsalves,P,3.38%,0.65
98,1156576381,Lucano (2/2),0,102.5,P Aníbal Sánchez P German Márquez OF Charlie Blackmon 3B Max Muncy OF Cody Bellinger C Yasmani Grandal SS Johan Camargo 1B Miguel Sanó 2B Chad Pinder OF Jake Cave,,Wade LeBlanc,P,3.38%,19.9
99,1156429904,penninop (4/7),0,102.35,P Jameson Taillon P Robbie Ray 3B Matt Carpenter OF Tyler O'Neill 2B Jose Altuve SS Carlos Correa OF Wil Myers 1B Tyler White C Martín Maldonado OF Marwin González,,David Peralta,OF,3.38%,3
100,1156552352,nyo420 (1/7),0,102.15,P Jhoulys Chacín P Robbie Ray OF Charlie Blackmon OF Giancarlo Stanton 3B Justin Turner SS Marcus Semien OF Matt Adams 1B Tyler White 2B Chad Pinder C Jonathan Lucroy,,Gregory Polanco,OF,2.95%,19
100,1156552353,nyo420 (2/7),0,102.15,P Jhoulys Chacín P Robbie Ray OF Charlie Blackmon OF Giancarlo Stanton 3B Justin Turner SS Marcus Semien OF Matt Adams 1B Tyler White 2B Chad Pinder C Jonathan Lucroy,,Kurt Suzuki,C,2.95%,6
