Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
43,1156560347,nyo420 (6/7),0,122.15,P Jhoulys Chacín P Robbie Ray OF Charlie Blackmon OF Giancarlo Stanton 3B Max Muncy OF Yasiel Puig SS Marcus Semien 1B Tyler White 2B Chad Pinder C Jonathan Lucroy,,John Ryan Murphy,C,7.59%,6
44,1156522628,MEATCUTTER,0,121.85,P Mike Fiers P Jhoulys Chacín OF Khris Davis 2B Jed Lowrie 1B Cody Bellinger 3B Matt Chapman SS Chris Taylor OF Ramón Laureano OF Marwin González C Jonathan Lucroy,,Mitch Haniger,OF,7.59%,18
45,1156221993,TakeoverTarget,0,121.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF Khris Davis 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Jaime Barria,P,7.59%,-3.45
46,1156429914,penninop (7/7),0,119.9,P Corey Kluber P Jameson Taillon OF Carlos González 3B Alex Bregman OF Wil Myers OF Trey Mancini 1B Eric Hosmer 2B José Pirela SS Freddy Galvis C Austin Hedges,,Justin Verlander,P,7.59%,18.7
46,1156588452,MerMer3,0,119.9,P Mike Fiers P German Márquez 1B Max Muncy OF Gregory Polanco OF Cody Bellinger C Yasmani Grandal 3B Matt Chapman OF Stephen Piscotty 2B Neil Walker SS Freddy Galvis,,Carlos González,OF,7.17%,17
48,1156242857,steelcityman11,0,119.7,P Mike Fiers P Aníbal Sánchez OF Ronald Acuña Jr. OF Mitch Haniger 3B Charlie Culberson 2B Ozzie Albies 1B Greg Bird SS Jorge Polanco OF Marwin González C Jonathan Lucroy,,DJ LeMahieu,2B,7.17%,12
49,1156511895,esstwokay (5/7),0,119.65,P Clayton Kershaw P Sonny Gray OF Aaron Hicks 3B Miguel Andújar SS Marcus Semien 2B Neil Walker OF Chad Pinder OF Mark Canha 1B Hunter Dozier C Jonathan Lucroy,,Steven Souza Jr.,OF,7.17%,4
50,1156410146,packmanmatt (1/3),0,119.5,P Clayton Kershaw P Wei-Yin Chen OF Nelson Cruz SS Jean Segura OF Mitch Haniger 1B Ryon Healy 3B Mike Moustakas 2B Hernán Pérez C Mike Zunino OF Mark Canha,,Yonder Alonso,1B,7.17%,7
51,1156293626,t5662jp (6/7),0,118.55,P Robbie Ray P Wei-Yin Chen OF Charlie Blackmon SS Trevor Story OF Carlos González OF David Dahl 3B Eduardo Escobar 1B José Martínez C Tony Wolters 2B Logan Forsythe,,Johan Camargo,SS,7.17%,0
52,1156578185,tcoker002,0,117.95,P Clayton Kershaw P Andrew Cashner OF Charlie Blackmon OF Khris Davis 1B Edwin Encarnacion OF Cody Bellinger 3B Matt Chapman SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Chris Davis,1B,6.75%,3
53,1156275779,Jocan31,0,117.85,P Justin Verlander P Aníbal Sánchez OF Khris Davis OF Josh Reddick 1B Trey Mancini C Manny Piña OF Marwin González 3B Colin Moran SS Freddy Galvis 2B Logan Forsythe,,Craig Gentry,OF,6.75%,5
54,1156556387,jwdc1 (1/2),0,117.65,P Jameson Taillon P Aníbal Sánchez 1B Paul Goldschmidt OF Khris Davis OF Nelson Cruz OF Matt Adams 3B Miguel Sanó SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Michael Brantley,OF,6.75%,0
54,1156564663,jwdc1 (2/2),0,117.65,P Jameson Taillon P Aníbal Sánchez 1B Paul Goldschmidt OF Khris Davis OF Nelson Cruz OF Matt Adams 3B Miguel Sanó SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Ronald Torreyes,2B,6.75%,3
56,1156557692,melmarco (6/6),0,117.55,P Robbie Ray P Wei-Yin Chen OF Giancarlo Stanton OF Khris Davis 3B Justin Turner 1B Max Muncy OF Cody Bellinger 2B Jose Altuve C Francisco Arcia SS Ronald Torreyes,,Travis Shaw,2B,6.75%,3
57,1156274093,tampayardie,0,117.4,P Justin Verlander P Wei-Yin Chen OF Christian Yelich OF Brett Gardner 1B Greg Bird 3B Mike Moustakas 2B Neil Walker SS Freddy Galvis OF Craig Gentry C Jonathan Lucroy,,Jameson Taillon,P,6.75%,28.5
58,1156316927,sirpurr80 (1/2),0,117.15,P Clayton Kershaw P German Márquez 2B Jed Lowrie OF Lorenzo Cain C Yasmani Grandal 3B Miguel Sanó OF Kole Calhoun SS Marwin González 1B Chris Davis OF Manuel Margot,,Ronald Acuña Jr.,OF,6.75%,10
59,1156412782,Keogh777 (5/7),0,116.25,P Corey Kluber P Sonny Gray OF Nelson Cruz SS Jean Segura OF Mitch Haniger 2B Robinson Canó 1B Ryon Healy 3B Johan Camargo OF Craig Gentry C Jonathan Lucroy,,Trey Mancini,OF,6.75%,17
59,1156572049,bradhunter (2/2),0,116.25,P Jaime Barria P Wei-Yin Chen 1B Matt Carpenter OF Charlie Blackmon 3B Nolan Arenado OF Carlos González OF Melky Cabrera 2B Kolten Wong SS Marcus Semien C Jonathan Lucroy,,Tony Wolters,C,6.33%,11
61,1156511893,esstwokay (3/7),0,115.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon SS Trevor Story 2B DJ LeMahieu OF Kole Calhoun 1B Ryan O'Hearn OF Alex Gordon C Tony Wolters 3B Hunter Dozier,,José Martínez,1B,6.33%,3
62,1156406003,melmarco (3/6),0,115.1,P Justin Verlander P Corey Kluber OF Rafael Ortega SS Marwin González 1B Lucas Duda OF Austin Dean 3B Tim Beckham 2B José Pirela OF Mark Canha C Jonathan Lucroy,,Trevor Story,SS,6.33%,2
63,1156315151,jamesberg (2/2),0,114.7,P Mike Fiers P Aníbal Sánchez 3B Justin Turner SS Manny Machado OF Cody Bellinger 2B Brian Dozier OF Matt Adams 1B Neil Walker OF Ramón Laureano C Jonathan Lucroy,,Tyler White,1B,6.33%,0
64,1156501696,Chowzor,0,114,P Robbie Ray P Andrew Cashner OF Charlie Blackmon 3B Nolan Arenado SS Francisco Lindor OF Carlos González 1B Edwin Encarnacion 2B DJ LeMahieu C Yan Gomes OF Marwin González,,Melky Cabrera,OF,5.91%,10
65,1156483696,melmarco (5/6),0,113.85,P Wei-Yin Chen P Andrew Cashner 1B Paul Goldschmidt 3B Nolan Arenado OF Giancarlo Stanton OF Khris Davis SS Manny Machado OF Mitch Haniger 2B Ozzie Albies C Martín Maldonado,,Brian Dozier,2B,5.91%,3
66,1156323404,dluzier131,0,113.6,P Wade LeBlanc P Wei-Yin Chen OF Ronald Acuña Jr. 3B Miguel Andújar SS Manny Machado 1B Freddie Freeman 2B Jose Altuve OF Eddie Rosario C Yadier Molina OF Austin Dean,,Eduardo Escobar,SS,5.91%,14
67,1156456144,ziggypool (4/7),0,113.5,P Mike Fiers P John Gant 1B Matt Carpenter 3B Justin Turner SS Manny Machado OF Cody Bellinger C Yadier Molina OF Harrison Bader 2B Jonathan Villar OF Rafael Ortega,,Lorenzo Cain,OF,5.91%,3
68,1156146294,cptnspaulding (5/7),0,113,P Aníbal Sánchez P Sonny Gray SS Jean Segura OF Cody Bellinger OF Mitch Haniger OF Yasiel Puig C Yasmani Grandal 2B Robinson Canó 1B Ryon Healy 3B Kyle Seager,,Christian Yelich,OF,5.91%,14
69,1156415543,DailyFool (1/2),0,112.95,P Clayton Kershaw P Aníbal Sánchez 2B Jose Altuve OF Matt Adams SS Johan Camargo OF Stephen Piscotty OF Ramón Laureano 1B Tyler White 3B Colin Moran C Jonathan Lucroy,,John Gant,P,5.91%,20.95
70,1156412449,Keogh777 (2/7),0,112.55,P Corey Kluber P Aníbal Sánchez 3B Alex Bregman 2B Jose Altuve 1B Yuli Gurriel SS Carlos Correa OF Josh Reddick OF Rafael Ortega OF Jake Cave C Jonathan Lucroy,,Eddie Rosario,OF,5.49%,0
71,1156456152,ziggypool (5/7),0,112.45,P Mike Fiers P Wade LeBlanc SS Alex Bregman 1B Cody Bellinger 2B Jose Altuve 3B Matt Chapman OF Cedric Mullins OF Stephen Piscotty C Yan Gomes OF Trey Mancini,,Manny Machado,SS,5.49%,21
72,1156410161,packmanmatt (3/3),0,111.95,P Clayton Kershaw P Aníbal Sánchez 3B Nolan Arenado SS Eduardo Escobar 1B José Martínez OF Matt Adams OF Mark Canha OF Craig Gentry 2B Logan Forsythe C Jonathan Lucroy,,Carlos Correa,SS,5.06%,0
73,1156293716,ChadAEllis86,0,111,P Aníbal Sánchez P Sonny Gray OF Giancarlo Stanton OF Aaron Hicks SS Francisco Lindor 3B Miguel Andújar 2B Neil Walker OF Adam Duvall 1B Lucas Duda C Jonathan Lucroy,,Jason Kipnis,2B,5.06%,0
74,1156509844,cptnjsmith,0,110.95,P Clayton Kershaw P Aníbal Sánchez OF David Peralta 3B Eduardo Escobar OF Steven Souza Jr. 1B Matt Adams 2B Chad Pinder OF Mark Canha SS Greg Garcia C Jonathan Lucroy,,Rafael Ortega,OF,5.06%,10
74,1156538299,framos928 (4/4),0,110.95,P Clayton Kershaw P Andrew Cashner 3B Nolan Arenado OF Gregory Polanco 2B Travis Shaw SS Carlos Correa OF Corey Dickerson 1B Josh Bell OF Marwin González C Mike Zunino,,Jonathan Villar,2B,5.06%,0
76,1156385868,drumsolo,0,110.75,P Corey Kluber P German Márquez 2B Ozzie Albies 1B Yuli Gurriel 3B Matt Chapman C Yadier Molina OF Denard Span OF Kole Calhoun OF Rafael Ortega SS Andrelton Simmons,,Brett Kennedy,P,5.06%,10.45
77,1156485803,WTrefz4,0,109.75,P Clayton Kershaw P John Gant OF Giancarlo Stanton SS Eduardo Escobar OF Whit Merrifield 3B Mike Moustakas 2B Dee Gordon OF Jon Jay 1B Matt Olson C Salvador Perez,,Hernán Pérez,OF,5.06%,0
78,1156217595,jgAllDay (4/7),0,109.2,P German Márquez P Sonny Gray 1B Paul Goldschmidt OF A.J. Pollock SS Eduardo Escobar OF Eric Thames 2B Travis Shaw 3B Mike Moustakas OF Steven Souza Jr. C John Ryan Murphy,,Gleyber Torres,2B,5.06%,10
79,1156447928,ziggypool (1/7),0,108.65,P Jhoulys Chacín P German Márquez OF Christian Yelich 1B Freddie Freeman 2B DJ LeMahieu OF Greg Allen SS Jorge Polanco 3B Miguel Sanó OF Ramón Laureano C Manny Piña,,Miguel Andújar,3B,5.06%,6
80,1156402596,Bill3333,0,108.5,P German Márquez P Andrew Cashner OF Charlie Blackmon OF Christian Yelich OF Khris Davis 3B Justin Turner 2B Jed Lowrie SS Alex Bregman C Yan Gomes 1B Josh Bell,,Jed Lowrie,2B,5.06%,3
81,1156425367,melmarco (4/6),0,108.25,P Corey Kluber P Robbie Ray 3B Nolan Arenado OF Giancarlo Stanton OF Khris Davis OF Marwin González 2B Logan Forsythe SS Greg Garcia C Austin Hedges 1B Hunter Dozier,,Greg Allen,OF,4.64%,0
82,1156220212,ejwilson1977 (2/4),0,108.2,P Robbie Ray P German Márquez OF Charlie Blackmon SS Trevor Story OF David Dahl OF Eddie Rosario 1B Ryan McMahon 3B Miguel Sanó 2B Logan Forsythe C Austin Hedges,,Hunter Dozier,3B,4.64%,5
83,1156224201,mathofbirds (2/7),0,107.9,P Corey Kluber P Jameson Taillon 3B Alex Bregman OF Steven Souza Jr. 1B Yonder Alonso OF Derek Dietrich 2B Jason Kipnis OF Josh Reddick SS Marwin González C Mike Zunino,,Jorge Polanco,SS,4.22%,5
83,1156227122,andrealking2 (5/7),0,107.9,P Corey Kluber P Jameson Taillon OF A.J. Pollock 3B Eduardo Escobar OF Steven Souza Jr. SS Nick Ahmed 1B Tyler White OF Marwin González 2B Logan Forsythe C John Ryan Murphy,,Paul Goldschmidt,1B,4.22%,3
85,1156146296,cptnspaulding (7/7),0,107.85,P Aníbal Sánchez P Wei-Yin Chen 3B Justin Turner 1B Max Muncy OF Cody Bellinger 2B Jose Altuve C Yasmani Grandal SS Carlos Correa OF Chris Taylor OF Tony Kemp,,Manny Piña,C,4.22%,0
86,1156318269,Emac (1/7),0,106.45,P Clayton Kershaw P Stephen Gonsalves 3B Justin Turner 1B Max Muncy OF Cody Bellinger 2B Brian Dozier C Yadier Molina SS Ketel Marte OF Marwin González OF Mark Canha,,Dansby Swanson,SS,4.22%,17
87,1156379910,bentleythepit (3/3),0,105.8,P Sonny Gray P John Gant OF Christian Yelich OF Ronald Acuña Jr. OF David Peralta SS Francisco Lindor 3B Justin Turner 1B Yonder Alonso C Yan Gomes 2B Ketel Marte,,Brett Gardner,OF,4.22%,9
88,1156569578,AJSuperman,0,105.35,P Clayton Kershaw P Mike Fiers 3B Max Muncy OF Cody Bellinger 2B Hernán Pérez C Manny Piña OF Chad Pinder OF Mark Canha 1B Chris Davis SS Greg Garcia,,Aaron Hicks,OF,4.22%,8
89,1156359425,bregan08 (1/2),0,104.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman SS Jorge Polanco OF Mark Canha OF Craig Gentry 2B Logan Forsythe C Jonathan Lucroy,,Miguel Sanó,1B,3.80%,14
89,1156359434,bregan08 (2/2),0,104.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman SS Jorge Polanco OF Mark Canha OF Craig Gentry 2B Logan Forsythe C Jonathan Lucroy,,Ramón Laureano,OF,3.80%,13
91,1156235860,mathofbirds (4/7),0,104.9,P Mike Fiers P German Márquez OF Giancarlo Stanton OF Adam Jones SS Marcus Semien 1B Yuli Gurriel 3B Matt Chapman 2B Jonathan Villar C Yan Gomes OF Rafael Ortega,,Salvador Perez,C,3.80%,9
92,1156138881,BigShotRobTX (3/7),0,104.85,P Aníbal Sánchez P Wei-Yin Chen OF Charlie Blackmon 1B Edwin Encarnacion 3B Alex Bregman 2B Jose Altuve OF Melky Cabrera SS Carlos Correa OF Matt Adams C Yan Gomes,,Greg Bird,1B,3.80%,0
92,1156138921,BigShotRobTX (5/7),0,104.85,P Aníbal Sánchez P Wei-Yin Chen OF Charlie Blackmon 1B Edwin Encarnacion 3B Alex Bregman 2B Jose Altuve OF Melky Cabrera SS Carlos Correa OF Matt Adams C Yan Gomes,,Eric Young Jr.,OF,3.80%,0
94,1156602731,hamlet47 (2/2),0,104.45,P John Gant P Heath Fillmyer 1B Paul Goldschmidt OF Mike Trout OF Christian Yelich OF Ronald Acuña Jr. 3B Miguel Andújar 2B Jose Altuve C Kurt Suzuki SS Johan Camargo,,Freddie Freeman,1B,3.80%,5
95,1156588547,Badcompany13,0,104.2,P Clayton Kershaw P Corey Kluber 2B Jose Altuve 1B Matt Adams SS Marwin González C Tony Wolters OF Jake Cave OF Manuel Margot OF Eric Young Jr. 3B Hunter Dozier,,Yasmani Grandal,C,3.38%,0
96,1156560343,nyo420 (5/7),0,104.15,P Jhoulys Chacín P Robbie Ray 1B Matt Carpenter OF Giancarlo Stanton 3B Justin Turner OF Cody Bellinger SS Marcus Semien 2B Chad Pinder OF Eric Young Jr. C Jonathan Lucroy,,Eric Thames,OF,3.38%,3
97,1156529615,framos928 (1/4),0,103.55,P Robbie Ray P Wei-Yin Chen SS Francisco Lindor OF Michael Brantley 3B Justin Turner 1B Max Muncy OF Melky Cabrera C Yasmani Grandal 2B Brian Dozier OF Craig Gentry,,Kurt Suzuki,C,3.38%,6
98,1156557479,mathofbirds (6/7),0,102.8,P Jameson Taillon P Jhoulys Chacín OF Mitch Haniger C J.T. Realmuto 1B Yuli Gurriel OF Cedric Mullins SS Carlos Correa OF Max Kepler 2B Jonathan Villar 3B Miguel Sanó,,David Peralta,OF,3.38%,3
99,1156342077,CowboyDrew21,0,102.7,P Robbie Ray P Sonny Gray OF Ronald Acuña Jr. SS Eduardo Escobar 3B Travis Shaw 2B Brian Dozier 1B Yuli Gurriel OF Steven Souza Jr. OF Matt Adams C Yan Gomes,,Tyler O'Neill,OF,2.95%,0
100,1156318273,Emac (5/7),0,102.45,P Clayton Kershaw P Stephen Gonsalves 3B Justin Turner 1B Max Muncy OF Cody Bellinger 2B Brian Dozier OF Matt Adams SS Ketel Marte C Martín Maldonado OF Marwin González,,Caleb Joseph,C,2.95%,0
